"C_XY_Z","E_C_XY_Z","Var_C_XY_Z","C_XYrZ","E_C_XYrZ","Var_C_XYrZ","nC_XY_Z","E_nC_XY_Z","Var_nC_XY_Z","nC_XYrZ","E_nC_XYrZ","Var_nC_XYrZ","n","p1","p2","p3","r1","r2","r3","r12","r13","r23"
0.0476339673265261,0.0476015150168719,2.60289002658419e-08,0.0394350745253758,0,0.00324705325036325,2.35188576271071e-05,0.000112573186714008,6.21453162442845e-08,0.0870455229942748,0.0474889418301578,0.00324708948989112,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0467003591031624,0.046646072612427,2.43593509724241e-08,-0.0275628326091204,0,0.00303878031510796,9.56792508954446e-06,0.00010971918228878,5.84131482597511e-08,0.0191279585689524,0.0465363534301382,0.00303881448349959,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0450819970647866,0.0450043250701821,2.27506375764006e-08,-0.0370734892983499,0,0.00283809653638082,0.00046113082276927,0.000106485944058944,5.4695642086112e-08,0.00754737694366752,0.0448978391261232,0.00283812858904712,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0493128431144668,0.0492652598529131,2.80603601756621e-08,-0.0206766043722447,0,0.0035004738111935,1.50215854576409e-05,0.000122719420526774,6.89324707349936e-08,0.0286212171567645,0.0491425404323863,0.00350051482310039,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0416240268606977,0.041674716772265,1.9345907558007e-08,-0.0184737683659175,0,0.00241336327604626,5.77337035618603e-05,9.77482392631634e-05,4.638332198036e-08,0.0230925247912183,0.0415769685330018,0.00241339040421251,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0528321119209424,0.0527925404468114,3.19266210593497e-08,-0.0160366148427942,0,0.00398278212391176,2.15320399127121e-05,0.000123174647181223,7.56935157502421e-08,0.0367739650382356,0.0526693657996302,0.00398282603978773,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0470671608077689,0.0470378991080527,2.49839342932019e-08,-0.00782159095206449,0,0.00311669583520835,0.000577250962212628,0.000108326471408453,5.90352962791338e-08,0.0386683188934918,0.0469295726366443,0.00311673000164441,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0570889251183706,0.0570995151725928,3.86382832190455e-08,0.141393867094616,0,0.00482004855500949,2.57346055490115e-05,0.000134859870607143,9.13485964200495e-08,0.198457057607437,0.0569646553019857,0.00482010144783751,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0454758929421495,0.0454212552787517,2.31710383075756e-08,-0.0351808191090309,0,0.00289054068679344,9.14149348646839e-06,0.000109826155938349,5.64192046843673e-08,0.0102859323396321,0.0453114291228133,0.00289057404701247,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0533954249547852,0.0531401030861071,3.23482530160733e-08,-0.034305205280321,0,0.00403537986724911,0.000815952400636834,0.000125202761047307,7.71268820430181e-08,0.0182742672738274,0.0530149003250598,0.0040354247983088,500,5,5,5,0.9,0.9,0.9,0,0,0
0.050221122804342,0.0501484378577934,2.96996900471798e-08,-0.0187298640318095,0,0.00370497693400558,2.98293768812371e-06,0.000119350056394632,7.05980312973914e-08,0.0314882758348444,0.0500290878013988,0.00370501797371353,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0508870740164577,0.0508360559264058,2.97833733267789e-08,-0.0328373275312861,0,0.00371541625576902,1.48185695193921e-05,0.000121414582636669,7.14483216303265e-08,0.0180349279156522,0.0507146413437692,0.0037154580629839,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0483724781585267,0.0483978197826214,2.65180266262433e-08,0.0989270117853326,0,0.0033080707855706,3.75037666991795e-05,0.000114727694462759,6.36701416549211e-08,0.14726198617716,0.0482830920881586,0.00330810806340832,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0430446511845547,0.0432901066732246,2.1154064341113e-08,-0.0316379937623032,0,0.00263892721842516,0.000233943610493205,0.000100500202107992,5.02227750216512e-08,0.0111727138117583,0.0431896064711166,0.00263895638535633,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0454122554195544,0.0450575171089217,2.2392022815591e-08,0.00450260024287511,0,0.00279336006219935,0.000871447591046683,0.00010643352941346,5.40644743716652e-08,0.0490434080713829,0.0449510835795082,0.00279339184043845,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0526852852506131,0.0526266134698216,3.19600141398858e-08,-0.0350303660489472,0,0.00398694784392247,5.47737703740688e-06,0.000124481396062911,7.62127234398059e-08,0.0176494418246286,0.0525021320737587,0.00398699224782627,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0514735505438299,0.0515686340277754,3.06215971569853e-08,-0.00489623164621916,0,0.0038199830021396,3.67082347635794e-05,0.000119369823469621,7.2161699018888e-08,0.0465406106628472,0.0514492642043057,0.00382002468400572,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0442636305266055,0.0444923135325048,2.24204076892931e-08,-0.0368859442913308,0,0.00279690101842394,0.000126605140688502,0.000104082940353552,5.34125062926644e-08,0.00725108109458619,0.0443882305921512,0.00279693211542075,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0504118111053252,0.0503951581043421,2.917648757381e-08,-0.0361452708977322,0,0.00363970847185765,4.66171171587331e-05,0.000119233761245305,6.96755528692084e-08,0.0142199230904343,0.0502759243430968,0.00363974910898472,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0495680462432362,0.0495095800934102,2.79643972066807e-08,0.0703237288459804,0,0.00348850262273901,8.58017807846349e-06,0.000117214032235185,6.69447965548519e-08,0.119883194911138,0.049392366061175,0.00348854173554989,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0526315366679242,0.0527607338262792,3.20734145874498e-08,0.309992253514576,0,0.00400109432295518,0.000298573643810995,0.000123666170286836,7.61149460613244e-08,0.362325216538689,0.0526370676559924,0.00400113851484076,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0485685973980919,0.0486336888371486,2.72262872076343e-08,0.0163087003648056,0,0.00339642487657796,0.000132077960932098,0.00011590920158235,6.52574613926944e-08,0.0647452198019654,0.0485177796355662,0.00339646303752956,500,5,5,5,0.9,0.9,0.9,0,0,0
0.048800325333547,0.0488045621157613,2.69917289231784e-08,-0.0272824208269618,0,0.00336716419970866,0.000139138637247202,0.000112322806106783,6.36900760284602e-08,0.021378765869338,0.0486922393096545,0.00336720102229771,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0467233952921614,0.0467185091614076,2.47382112804559e-08,-0.00933546654295225,0,0.00308604238081431,6.33588116922053e-05,0.000109641190241766,5.90313786935673e-08,0.037324569937517,0.0466088679711658,0.00308607679009531,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0478505550631033,0.0482330315609285,2.63076507470753e-08,0.188840535300743,0,0.00328182681539615,4.16515154359737e-05,0.000114568512925535,6.32736287502906e-08,0.23664943884841,0.048118463048003,0.00328186390635192,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0512391652062704,0.0511785838711547,3.02773945955333e-08,0.285202603277389,0,0.00377704442100359,7.75428956943788e-06,0.000120598716700628,7.20060768154849e-08,0.33643401419409,0.051057985154454,0.00377708629237889,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0527859018966737,0.0527087201489917,3.22341346615419e-08,0.190591977438381,0,0.00402114383075803,5.44702160755213e-06,0.000124358707767526,7.66313459027075e-08,0.243372432313447,0.0525843614412242,0.00402118838007296,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0479376899792188,0.0479448022760715,2.63946827961594e-08,-0.0304264279621484,0,0.00329268388945529,7.86148695303693e-05,0.000113676511956126,6.31199891044723e-08,0.01743264714754,0.0478311257641154,0.00329272073992451,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0442424688600217,0.0442123550942507,2.18870327721072e-08,0.136407797209454,0,0.00273036356425482,2.02298336121547e-05,0.00010443708089424,5.26124538342092e-08,0.180630036235863,0.0441079180133564,0.00273039439307765,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0524511106918806,0.0525745833939149,3.21621629796482e-08,-0.00538978603735409,0,0.00401216550738516,0.000221020390591852,0.000127640731492818,7.76767547520844e-08,0.0468403042639347,0.052446942662422,0.00401221117814372,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0485183897560453,0.0485170955121529,2.71661228962068e-08,-0.0379101878843245,0,0.00338891949905601,8.34187626842586e-05,0.000117837872072296,6.57844236987358e-08,0.0105247831090366,0.0483992576400806,0.00338895824931847,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0506969646601628,0.0508549768865539,2.96191565149534e-08,-0.0314171388388015,0,0.0036949305369274,8.65067783955968e-05,0.00011995659382548,7.06723267957626e-08,0.0191933190429658,0.0507350202927284,0.00369497172982887,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0471945386538423,0.0471381250459051,2.50802940405415e-08,0.0485514760426173,0,0.00312871652096947,6.91743688758416e-06,0.00011033341703504,5.98277178233468e-08,0.095739097259572,0.04702779162887,0.00312875138580117,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0511263172465159,0.0510986264627443,3.03583022153412e-08,-0.0254922029841517,0,0.00378713748475938,1.56930002756566e-05,0.000121642959803376,7.25048294760588e-08,0.0256184212620885,0.0509769835029409,0.0037871797758257,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0468091420867152,0.0469866577122216,2.46726208628728e-08,0.110855498881876,0,0.00307786010740166,0.000546332595370147,0.000113496890755273,6.01238464898309e-08,0.157118308373221,0.0468731608214664,0.00307789567782137,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0495397843972985,0.0492295491597555,2.81465888517693e-08,-0.0294571733151997,0,0.00351123066608052,0.000821766028041707,0.00011594187929063,6.68293635854622e-08,0.0192608450540571,0.0491136072804648,0.00351126948143288,500,5,5,5,0.9,0.9,0.9,0,0,0
0.0585669780131502,0.0586005490603162,4.04794769510961e-08,-0.019066423352398,0,0.00504973379069533,0.00044912656106337,0.000137311882764716,9.5413498486068e-08,0.0390514280996888,0.0584632371775514,0.00504978891441862,500,5,5,5,0.9,0.9,0.9,0,0,0
