"C_XY","E_C_XY","Var_C_XY","n","p1","p2","m_A","sd_A","sd_E"
201529.225403892,12935.3656943133,20749343.261662,100,5,5,0,0.8,1
262442.463260542,15279.19041884,27731501.5061899,100,5,5,0,0.8,1
138065.726115687,9531.38606291176,9833458.07117072,100,5,5,0,0.8,1
126300.049813926,9111.08705432032,10408556.2025874,100,5,5,0,0.8,1
128568.851083906,8904.75779046877,10538235.1596628,100,5,5,0,0.8,1
149514.963826145,9934.81501310979,12746713.6519345,100,5,5,0,0.8,1
253268.152024389,15070.8869245327,31502064.8575816,100,5,5,0,0.8,1
224261.60478126,13786.1550076873,18279760.8670454,100,5,5,0,0.8,1
212800.335093246,12336.2450668666,20406862.9205942,100,5,5,0,0.8,1
115490.176960984,8451.87435854263,8993395.40959822,100,5,5,0,0.8,1
157157.216280007,9454.69621063041,14037441.5511664,100,5,5,0,0.8,1
87922.5328487213,6986.62812635061,6771002.50822407,100,5,5,0,0.8,1
258393.144261015,14070.4130971571,22084810.6160413,100,5,5,0,0.8,1
206393.692551741,11851.2662676059,20902248.9847454,100,5,5,0,0.8,1
350256.611042895,17138.7357733124,47465794.7341043,100,5,5,0,0.8,1
161683.490953614,10262.4233904496,14279602.623776,100,5,5,0,0.8,1
132577.960475225,8943.66515831799,9455614.98625537,100,5,5,0,0.8,1
143224.493315468,9258.72492580701,10788692.07587,100,5,5,0,0.8,1
105135.083949985,7684.4617351129,9599140.04521689,100,5,5,0,0.8,1
181389.012995541,10452.5960307208,13026452.2429023,100,5,5,0,0.8,1
258621.737808369,14577.3179750314,25613585.6796972,100,5,5,0,0.8,1
162458.144362194,10642.0229458093,17139491.4679125,100,5,5,0,0.8,1
203393.969881481,13513.5312371637,20817779.6632669,100,5,5,0,0.8,1
140176.422615821,8737.1517342936,9026707.94548201,100,5,5,0,0.8,1
179598.775903716,10409.2378939328,17459575.9954996,100,5,5,0,0.8,1
159873.089963798,9738.11052186773,15514631.8581784,100,5,5,0,0.8,1
292694.028466804,16487.5127421372,33026471.7588047,100,5,5,0,0.8,1
159387.581669275,9794.35845406352,10124133.1466298,100,5,5,0,0.8,1
235816.057664499,12197.3165362127,21389859.7067587,100,5,5,0,0.8,1
169138.148226349,10006.2072447668,11541023.8765791,100,5,5,0,0.8,1
84984.7584617247,7067.17549936521,5660911.30967306,100,5,5,0,0.8,1
157004.200962941,9830.11823068326,9614450.67119115,100,5,5,0,0.8,1
200472.139586467,11272.753127674,14442511.2849481,100,5,5,0,0.8,1
252153.064462493,15484.9116969653,55334878.258451,100,5,5,0,0.8,1
173058.894453769,10670.1081738676,14053642.8602613,100,5,5,0,0.8,1
238995.819606562,12458.4750173319,18665189.7010402,100,5,5,0,0.8,1
117559.527095097,7992.55598811675,7658624.48226766,100,5,5,0,0.8,1
244211.249786916,13674.1125200401,25213486.0097149,100,5,5,0,0.8,1
179066.354405549,11630.2745092567,16205385.0484341,100,5,5,0,0.8,1
131464.977953329,8390.1209020592,9222332.02840379,100,5,5,0,0.8,1
138847.930067027,8837.15264261356,8648222.25047456,100,5,5,0,0.8,1
247961.553119341,13905.5041952489,23219771.3825834,100,5,5,0,0.8,1
143118.047439283,8662.46476548443,9273499.62360914,100,5,5,0,0.8,1
229852.656746587,13909.2949645382,25263908.2182387,100,5,5,0,0.8,1
185781.727202333,11448.2839510428,17284506.4254237,100,5,5,0,0.8,1
121165.542680085,7604.73407438778,6848287.65257707,100,5,5,0,0.8,1
140902.458754901,9238.15972148709,10820305.7248785,100,5,5,0,0.8,1
159434.090749011,9982.29125999411,12909058.4640937,100,5,5,0,0.8,1
92476.7344992316,7332.24526999992,6543525.73378078,100,5,5,0,0.8,1
305373.092925757,16468.0153508547,45187111.4772355,100,5,5,0,0.8,1
218763.461424403,12770.9929162479,19914579.4382138,100,5,5,0,0.8,1
160932.287735235,9859.57661133286,14704643.2713755,100,5,5,0,0.8,1
127081.57212813,8687.13235420955,8368446.04493047,100,5,5,0,0.8,1
107260.12527365,7967.58924316628,6871035.36107783,100,5,5,0,0.8,1
134594.203029538,8913.89730175601,9363133.87330254,100,5,5,0,0.8,1
162511.335343623,10701.1385079163,14837547.0923441,100,5,5,0,0.8,1
121581.32594569,9229.89205660751,11183020.018847,100,5,5,0,0.8,1
129512.790362573,8758.07577175519,8744045.98180162,100,5,5,0,0.8,1
102713.879347816,6774.99309569016,5621025.30912068,100,5,5,0,0.8,1
68639.2631304938,5607.63217551871,3549818.08672049,100,5,5,0,0.8,1
171662.733668608,10271.6212144947,10991675.2017318,100,5,5,0,0.8,1
189926.405204634,10996.6117920329,17352633.3560259,100,5,5,0,0.8,1
97598.7534372211,7245.79938442835,5104709.68112478,100,5,5,0,0.8,1
114092.568369047,7286.01479251876,5870201.25525575,100,5,5,0,0.8,1
205604.811952351,11842.7959014921,15717128.6578468,100,5,5,0,0.8,1
137688.849674256,9343.01806897274,11115341.8294282,100,5,5,0,0.8,1
99740.4795106029,6799.00649993855,4989459.93745665,100,5,5,0,0.8,1
162515.0713333,10299.2708593725,12154367.3597669,100,5,5,0,0.8,1
273447.890661908,14406.9762585157,30873761.2693094,100,5,5,0,0.8,1
148752.729126244,9831.04346272827,11628907.479256,100,5,5,0,0.8,1
154723.997666274,8358.79604272239,10901892.4324173,100,5,5,0,0.8,1
160593.570746831,9629.16845008961,14511631.589615,100,5,5,0,0.8,1
212974.39178537,11790.966479435,17642142.3993533,100,5,5,0,0.8,1
235989.825088212,13135.0696076686,21951695.7339638,100,5,5,0,0.8,1
129079.004835142,8723.46485800213,10216772.2827954,100,5,5,0,0.8,1
101664.811750521,7349.01699446452,8674619.11204643,100,5,5,0,0.8,1
126752.853052838,8576.01808863906,10888788.9549532,100,5,5,0,0.8,1
148701.447501945,9432.02680144841,11150035.7615428,100,5,5,0,0.8,1
111950.869097479,8175.29761761533,7918596.32352573,100,5,5,0,0.8,1
195501.188700036,10951.221818919,19239166.2561502,100,5,5,0,0.8,1
151138.000513687,9648.74103236202,15200831.8820871,100,5,5,0,0.8,1
116118.975364191,8518.93590507767,9170856.80070985,100,5,5,0,0.8,1
256831.259036494,14590.7978143208,27940854.9358846,100,5,5,0,0.8,1
109354.202030819,7588.17662803597,6713304.58156535,100,5,5,0,0.8,1
119098.304330645,8838.3331655923,10168216.0476308,100,5,5,0,0.8,1
305522.705375778,17399.3110517503,30606505.2612456,100,5,5,0,0.8,1
114291.685564944,7867.69975459871,7360541.93019028,100,5,5,0,0.8,1
187192.330136888,10973.690052569,14948760.4188805,100,5,5,0,0.8,1
156555.402505191,10330.3485579536,11507324.1133456,100,5,5,0,0.8,1
189223.390934902,11803.680778359,16154646.9136334,100,5,5,0,0.8,1
223731.024761449,13896.4174579209,22060858.0848269,100,5,5,0,0.8,1
234865.932827649,13230.4620687288,23843765.072857,100,5,5,0,0.8,1
206820.542166507,12310.7985370251,18545716.0197768,100,5,5,0,0.8,1
200948.829493163,11811.0676169159,22546446.0658123,100,5,5,0,0.8,1
295247.144596136,17673.5460671244,47870759.3085755,100,5,5,0,0.8,1
375395.272929369,20079.4401635359,65581724.5416254,100,5,5,0,0.8,1
180308.510759459,10799.4436028861,13264356.4752166,100,5,5,0,0.8,1
134554.071334498,9011.8978208763,8268846.40385491,100,5,5,0,0.8,1
137072.485365714,8567.82571083089,7674595.53535359,100,5,5,0,0.8,1
191002.711125181,10606.280024281,16639610.2717642,100,5,5,0,0.8,1
191020.953654985,10930.0778353549,16833379.1736122,100,5,5,0,0.8,1
245513.63470935,13933.2825850615,24979390.3804931,100,5,5,0,0.8,1
160617.197208819,10342.7531462306,12955356.1843727,100,5,5,0,0.8,1
235096.740581909,12865.1803127406,22473216.7982622,100,5,5,0,0.8,1
93827.8341862756,7099.32017281435,5584776.18831638,100,5,5,0,0.8,1
169939.924435758,10778.1351052951,15776059.0200386,100,5,5,0,0.8,1
115892.872519963,7976.37244946149,5822556.05364188,100,5,5,0,0.8,1
155292.361888121,9475.36573977445,11355435.1720945,100,5,5,0,0.8,1
124596.267181015,7798.59828803527,6647011.32048458,100,5,5,0,0.8,1
129587.500672475,8428.89206483524,10552520.1367915,100,5,5,0,0.8,1
251084.082014105,14492.2485994127,27520293.8213891,100,5,5,0,0.8,1
111545.223439034,7016.6731681162,9068140.64378148,100,5,5,0,0.8,1
155207.322300018,10028.3753674041,10690224.5378057,100,5,5,0,0.8,1
187272.95477942,10923.8388080965,16787783.2898499,100,5,5,0,0.8,1
166498.711180698,9905.71929923105,13681392.5705746,100,5,5,0,0.8,1
140225.377335893,8568.37971841064,8987318.49791489,100,5,5,0,0.8,1
180693.292075433,11311.6468761195,17721633.9112278,100,5,5,0,0.8,1
158719.344432755,9552.36794916506,11766899.7524577,100,5,5,0,0.8,1
73926.7111743038,6499.0458701245,4340342.55215982,100,5,5,0,0.8,1
140375.68871679,8976.59464329084,9747544.47841058,100,5,5,0,0.8,1
105047.433258908,7642.1533458604,6277221.94010402,100,5,5,0,0.8,1
132681.980390721,8602.53977768117,12295669.6611816,100,5,5,0,0.8,1
144351.560455106,9288.4920542324,10294259.4616407,100,5,5,0,0.8,1
205716.968736718,12008.5230844128,17070995.1810683,100,5,5,0,0.8,1
181013.523244434,10844.2651160283,13412911.8351373,100,5,5,0,0.8,1
169418.965607121,10010.1180447478,10650515.9079178,100,5,5,0,0.8,1
138958.091682418,9918.52733523178,15529876.6671567,100,5,5,0,0.8,1
139127.597714056,9255.63926823024,8874844.94470986,100,5,5,0,0.8,1
157937.3928958,9103.46212765832,11892224.2649301,100,5,5,0,0.8,1
143763.171375993,9210.95026452729,9735830.77882526,100,5,5,0,0.8,1
256009.800953668,14857.1538364944,27651516.121663,100,5,5,0,0.8,1
152880.968520444,9171.76981251254,11725564.4995118,100,5,5,0,0.8,1
335291.197347663,17028.3827495444,39801576.4212425,100,5,5,0,0.8,1
185637.170525516,11128.0753200134,16526721.8466279,100,5,5,0,0.8,1
175272.751872874,11275.9346642604,19426433.5168101,100,5,5,0,0.8,1
131014.633540393,9082.49245592811,9624486.6394743,100,5,5,0,0.8,1
197195.052242856,13001.4211124653,21511367.5684304,100,5,5,0,0.8,1
178310.586876411,11057.8161195566,16254461.9845457,100,5,5,0,0.8,1
135070.510648684,9042.4378097801,9344885.6946748,100,5,5,0,0.8,1
192203.484669198,11987.5994726465,18981575.2067698,100,5,5,0,0.8,1
131355.330977349,8404.03473399858,8934107.47713673,100,5,5,0,0.8,1
148793.509458918,9336.60223855255,10431418.6869421,100,5,5,0,0.8,1
154001.879966958,10035.8126406052,14920599.5238678,100,5,5,0,0.8,1
126265.455612868,8952.98338708147,10778820.8367061,100,5,5,0,0.8,1
181907.354966662,11658.8171202446,16255552.0684857,100,5,5,0,0.8,1
221087.99490629,12842.73619848,22631062.3060787,100,5,5,0,0.8,1
153085.762146939,9873.30817707406,10726793.4206669,100,5,5,0,0.8,1
123860.196941199,8727.31885855611,8738092.14348609,100,5,5,0,0.8,1
106458.520971683,7935.00308819938,6525436.41949923,100,5,5,0,0.8,1
91474.6361141519,6896.87936924351,5400862.17819201,100,5,5,0,0.8,1
159864.299083804,10654.2844725262,14917961.3403098,100,5,5,0,0.8,1
235599.201711449,14496.4396114414,23514264.8749184,100,5,5,0,0.8,1
117085.226245933,8442.99460441933,8645125.63421194,100,5,5,0,0.8,1
183825.605169801,11021.0659442002,17596779.6728206,100,5,5,0,0.8,1
154900.875601434,9551.08336927974,11903083.3484519,100,5,5,0,0.8,1
194107.292908549,11627.9250405507,16153635.7246904,100,5,5,0,0.8,1
237259.181757055,13895.1369926006,24537755.5275736,100,5,5,0,0.8,1
251723.780561702,14019.3721488752,22437092.0525456,100,5,5,0,0.8,1
208063.485768152,11456.9417740982,16538918.5457769,100,5,5,0,0.8,1
145042.541042581,9113.88259276564,10813903.9935534,100,5,5,0,0.8,1
97416.6930983993,6852.22443078338,6304913.71927317,100,5,5,0,0.8,1
253552.275508379,13656.4782303766,29173154.9458606,100,5,5,0,0.8,1
234450.181652986,12531.8232355434,24100558.8464242,100,5,5,0,0.8,1
240521.662043111,13283.34087394,39891718.641624,100,5,5,0,0.8,1
157764.450985647,9606.68568547901,11822475.0183065,100,5,5,0,0.8,1
191377.777482063,11520.6375455036,17596163.1996734,100,5,5,0,0.8,1
251434.213527401,12665.7077926283,22651198.231354,100,5,5,0,0.8,1
194727.187726106,11988.0035758273,19893448.1297723,100,5,5,0,0.8,1
80266.0768343092,5851.17894806097,4623940.10470593,100,5,5,0,0.8,1
405310.969756965,18221.0173506884,76013033.6011767,100,5,5,0,0.8,1
131398.770496329,8433.24492198852,8115257.76596831,100,5,5,0,0.8,1
157440.012201576,9931.00217033859,11570674.6291202,100,5,5,0,0.8,1
190748.882979232,10931.5406052154,14716956.4868478,100,5,5,0,0.8,1
261861.150732071,13000.0055706413,31309340.0738878,100,5,5,0,0.8,1
294490.609662095,16754.6237795798,34373890.047045,100,5,5,0,0.8,1
250907.838003644,13393.6030523982,28356480.0083606,100,5,5,0,0.8,1
234489.84771805,12778.2742539365,22767659.8481304,100,5,5,0,0.8,1
107009.682097852,7611.66204073479,5224627.89513923,100,5,5,0,0.8,1
109114.741554202,7807.1201428695,6425470.23227162,100,5,5,0,0.8,1
187267.686726377,11209.740034693,15199032.6938184,100,5,5,0,0.8,1
118501.54991367,8387.72242164054,8070565.35329777,100,5,5,0,0.8,1
83130.6389838473,6082.94690365948,3792527.85286894,100,5,5,0,0.8,1
98616.3690379387,7182.44268215797,5155741.4385391,100,5,5,0,0.8,1
199096.952396486,12449.9088037118,18361935.3860623,100,5,5,0,0.8,1
303862.490565876,16207.1665659517,44118447.7581207,100,5,5,0,0.8,1
126415.68581336,8770.45140828153,9609321.93257461,100,5,5,0,0.8,1
164179.392085054,10196.9247948542,13156798.6854036,100,5,5,0,0.8,1
225055.71823805,12698.8986127355,22793813.8230367,100,5,5,0,0.8,1
113860.188938399,7677.58091477742,6646986.68490263,100,5,5,0,0.8,1
180969.038389314,12129.2759231216,17477250.326831,100,5,5,0,0.8,1
208937.461441828,12468.0848713026,21792510.6399444,100,5,5,0,0.8,1
182851.746391526,11221.5932658936,14632228.1874345,100,5,5,0,0.8,1
167067.395501757,10254.7141683054,12055985.4865144,100,5,5,0,0.8,1
339534.023638002,17162.7327852776,48050968.8173819,100,5,5,0,0.8,1
267015.849911224,15856.5526187752,33913086.958188,100,5,5,0,0.8,1
124804.976595439,7849.44088605539,7915934.61664142,100,5,5,0,0.8,1
93176.3918845721,7132.27375953457,6757609.44574994,100,5,5,0,0.8,1
110407.058210403,7821.19715384097,8543348.87752886,100,5,5,0,0.8,1
218370.927220528,13464.5268062743,19543838.2430513,100,5,5,0,0.8,1
193349.320175424,10325.6466691801,17591460.4446005,100,5,5,0,0.8,1
146981.055211111,9511.37723354381,14258309.9223822,100,5,5,0,0.8,1
184856.239724987,11093.3994315388,15112874.4293848,100,5,5,0,0.8,1
150125.604594714,10145.2664666595,15982305.7668018,100,5,5,0,0.8,1
182451.381571875,11347.0289424858,16635859.0068932,100,5,5,0,0.8,1
135158.355614085,9608.17932175107,9618711.99825149,100,5,5,0,0.8,1
187313.96952571,10876.3912060031,12575786.1577295,100,5,5,0,0.8,1
130883.913528198,9340.16580539969,9872730.29991684,100,5,5,0,0.8,1
188427.061485306,11724.5848632445,20480554.6655155,100,5,5,0,0.8,1
171336.556616796,10575.3878459397,13425992.5609426,100,5,5,0,0.8,1
101979.897572476,7330.95482258478,6041029.68633234,100,5,5,0,0.8,1
137872.861087751,8946.3853094756,9920450.87779485,100,5,5,0,0.8,1
269803.923175645,15071.3864240174,27820003.0045881,100,5,5,0,0.8,1
174224.65430524,10777.5057892598,13122500.1658578,100,5,5,0,0.8,1
174464.410918881,10669.0622323622,16370474.1045375,100,5,5,0,0.8,1
137717.68729484,9324.96532889445,10300907.4648074,100,5,5,0,0.8,1
157605.824156242,9631.21509524243,9563752.38032324,100,5,5,0,0.8,1
128750.07970162,9345.32850807958,9802244.04993434,100,5,5,0,0.8,1
237653.979893883,13583.8990967708,24968076.7797236,100,5,5,0,0.8,1
116938.887597553,7769.13802968895,8544792.72643919,100,5,5,0,0.8,1
65574.651216051,6078.99042021021,4048790.54083514,100,5,5,0,0.8,1
164416.836831539,10682.117388014,11801124.408641,100,5,5,0,0.8,1
154430.31264481,9253.42232615569,11109216.9830228,100,5,5,0,0.8,1
139269.95791941,9118.89984829342,10459435.2707634,100,5,5,0,0.8,1
110892.052769662,8017.36386136161,7771210.20860527,100,5,5,0,0.8,1
116077.296442808,8759.08109088323,9734181.42654726,100,5,5,0,0.8,1
182023.879519139,11017.4799319269,16085296.8648523,100,5,5,0,0.8,1
73425.3325854858,6149.01376018126,4770391.59003283,100,5,5,0,0.8,1
138671.147008012,8370.88696733315,12165276.0076676,100,5,5,0,0.8,1
134359.346501619,8384.65834419258,8895326.40303732,100,5,5,0,0.8,1
111623.112132546,7758.20432683609,6270250.1831189,100,5,5,0,0.8,1
168683.533580869,10788.3846849359,11963021.3907037,100,5,5,0,0.8,1
239018.775906708,13914.8721894419,30006675.1306392,100,5,5,0,0.8,1
206671.624051321,12439.1502013792,18577765.7937304,100,5,5,0,0.8,1
159165.972272897,10506.6468327021,11537874.7059069,100,5,5,0,0.8,1
284440.851777933,16649.5181090212,51342952.0781837,100,5,5,0,0.8,1
154877.112197648,9301.10895319879,13989371.3123322,100,5,5,0,0.8,1
177335.333611411,10230.3844800062,14773483.6654998,100,5,5,0,0.8,1
344990.684322171,17426.0844208181,44932055.1674184,100,5,5,0,0.8,1
162801.477522418,10455.7340039064,12587942.6752625,100,5,5,0,0.8,1
98681.0034590327,6974.71297327135,4842181.09171621,100,5,5,0,0.8,1
156840.44809523,9126.64163409939,13737113.8710379,100,5,5,0,0.8,1
121379.400800885,8920.70187872434,8193962.76716084,100,5,5,0,0.8,1
132180.166907779,9533.51928928484,9634734.56315774,100,5,5,0,0.8,1
144582.392712034,9250.85662118334,9287909.41275205,100,5,5,0,0.8,1
87951.8743112337,6669.38731573398,4998589.34295942,100,5,5,0,0.8,1
285398.07290388,14272.8521919391,29114756.7534403,100,5,5,0,0.8,1
181237.061409531,11041.7958452556,14859053.9773536,100,5,5,0,0.8,1
153708.687382694,9263.38843356709,12300003.5456551,100,5,5,0,0.8,1
140814.697461738,9286.77531715413,11365539.7500254,100,5,5,0,0.8,1
62037.6062317786,5514.74034577496,3226783.51184697,100,5,5,0,0.8,1
153610.44394202,9326.80393712344,9585943.83072483,100,5,5,0,0.8,1
175990.93537725,10387.6357858499,13069899.2211,100,5,5,0,0.8,1
271537.302956067,15407.6939570519,26265710.3848772,100,5,5,0,0.8,1
154371.889538697,10269.7309382104,11252242.8799055,100,5,5,0,0.8,1
153701.897789538,10237.0661389655,12026966.2629594,100,5,5,0,0.8,1
155378.645691069,10774.939213005,16800232.5651131,100,5,5,0,0.8,1
148768.237000377,9930.33743389656,12930924.3135623,100,5,5,0,0.8,1
176517.60904256,11070.6188601772,13618871.407878,100,5,5,0,0.8,1
153542.469713977,9840.29859818466,10531446.9609712,100,5,5,0,0.8,1
142348.118839868,9318.26740183765,11134284.2851785,100,5,5,0,0.8,1
180477.658089707,11000.498775566,16516702.0613315,100,5,5,0,0.8,1
424392.220504236,20144.6604301301,64621403.7932752,100,5,5,0,0.8,1
260806.767095008,15622.2903750395,30539226.4146343,100,5,5,0,0.8,1
337550.541927907,18026.1265838694,43140755.7164516,100,5,5,0,0.8,1
208300.84806901,11404.9296318242,19329969.0977574,100,5,5,0,0.8,1
91846.2756225313,7374.84105517371,6508919.59409599,100,5,5,0,0.8,1
140375.22003954,9736.86802914823,13828753.1165702,100,5,5,0,0.8,1
128464.159397541,8563.71001496637,10852896.0085299,100,5,5,0,0.8,1
141315.780907517,9303.06708696659,10217577.901249,100,5,5,0,0.8,1
187915.301535326,12111.6979296513,15322463.7606286,100,5,5,0,0.8,1
119796.823617112,8366.30895077005,10273426.8532105,100,5,5,0,0.8,1
147026.583944353,9896.69808068888,9787545.20162659,100,5,5,0,0.8,1
122544.443233666,9040.17262694722,10031927.1385789,100,5,5,0,0.8,1
166580.534478204,11087.6189370203,16335983.5959652,100,5,5,0,0.8,1
150440.541189554,9144.16336135389,10039704.6415947,100,5,5,0,0.8,1
151225.307243059,8969.26866110616,10109570.5285873,100,5,5,0,0.8,1
134062.941201553,9149.25364455836,12467284.4969238,100,5,5,0,0.8,1
163479.158239618,11013.2860887693,16639129.5616253,100,5,5,0,0.8,1
74074.1980311616,6389.17443447418,4771168.80175807,100,5,5,0,0.8,1
251103.447797451,14631.2141175211,27302749.2617241,100,5,5,0,0.8,1
147465.095036052,9098.84945439872,11304843.2627802,100,5,5,0,0.8,1
161733.414969691,10187.1225144453,11710065.0426968,100,5,5,0,0.8,1
136383.938067653,8720.29434367569,8776473.00960012,100,5,5,0,0.8,1
206362.708242421,12322.8991440538,19004806.9559207,100,5,5,0,0.8,1
118567.186573181,8080.64191799819,7611373.37619248,100,5,5,0,0.8,1
198513.888156646,11792.7683229658,18231562.4898941,100,5,5,0,0.8,1
141999.134540009,9128.90294296851,11246725.7074092,100,5,5,0,0.8,1
99165.3098904582,7053.93044050773,5586780.95106188,100,5,5,0,0.8,1
283949.729626886,15647.6906397075,34814631.5991887,100,5,5,0,0.8,1
183464.199035651,11297.0695193342,17362834.9537935,100,5,5,0,0.8,1
323740.788951786,18268.0536708036,37199863.6447048,100,5,5,0,0.8,1
169413.379728574,10173.9629782432,11302825.519951,100,5,5,0,0.8,1
141052.844308555,9030.26027625092,10467898.9344361,100,5,5,0,0.8,1
145302.337817198,9780.61413020733,11832356.1581408,100,5,5,0,0.8,1
167997.036205558,10742.3981545845,14480770.7014246,100,5,5,0,0.8,1
157071.000705093,10429.5952377227,10992273.7163817,100,5,5,0,0.8,1
135508.200637047,8585.43046459507,10518151.4705639,100,5,5,0,0.8,1
178244.619756607,10286.0279279765,13709477.800208,100,5,5,0,0.8,1
126895.751305397,8280.54069447346,7532185.3602459,100,5,5,0,0.8,1
148952.632394414,9484.19571601678,10581074.2464203,100,5,5,0,0.8,1
205810.322374065,12010.5785621806,19826296.1676473,100,5,5,0,0.8,1
177935.491580306,10301.5384120581,15492108.5204122,100,5,5,0,0.8,1
157476.796605872,10375.7512230906,12320538.6032352,100,5,5,0,0.8,1
152016.455156705,9164.96846458831,11848729.2455251,100,5,5,0,0.8,1
123829.861539946,8432.56540907426,7883953.86833879,100,5,5,0,0.8,1
224024.058156201,12638.8563410269,21423823.8670889,100,5,5,0,0.8,1
160432.15074942,9848.03527377042,12347404.1826588,100,5,5,0,0.8,1
123723.506671824,8306.93458913208,6786104.71861799,100,5,5,0,0.8,1
104590.122961548,7290.1763719797,6139714.62796276,100,5,5,0,0.8,1
235306.398194227,13066.5278690579,24228252.1319837,100,5,5,0,0.8,1
135612.615188823,8109.26486452431,9180724.60203428,100,5,5,0,0.8,1
243757.682604141,14826.3834553091,26665755.7153646,100,5,5,0,0.8,1
272441.971478899,14869.0896671831,31145318.1921849,100,5,5,0,0.8,1
130082.879733689,8797.72435993616,9249757.82267501,100,5,5,0,0.8,1
75135.4387393891,6763.3718443722,4957147.10941929,100,5,5,0,0.8,1
316537.353815882,16558.8608732499,32543709.6442074,100,5,5,0,0.8,1
145471.506218032,9210.50598075327,10802917.3424648,100,5,5,0,0.8,1
174382.430800742,10658.4191353616,12620880.5231222,100,5,5,0,0.8,1
239396.87734247,13530.0237380889,26301017.3347049,100,5,5,0,0.8,1
195313.275169404,11463.3836937349,16146015.4536582,100,5,5,0,0.8,1
172938.584214207,10397.1220466671,13629218.1263649,100,5,5,0,0.8,1
183815.961043245,11252.0132296273,21098527.3384544,100,5,5,0,0.8,1
158184.508318315,10854.0916311195,13630053.5778752,100,5,5,0,0.8,1
181039.103188896,11329.122080349,18201611.3291585,100,5,5,0,0.8,1
178590.855616262,10242.1250752663,11389850.3551583,100,5,5,0,0.8,1
98804.0384209758,7364.48046382825,6813201.78311497,100,5,5,0,0.8,1
111038.823821045,8115.05962760272,6544650.62038083,100,5,5,0,0.8,1
187751.227474251,12521.0287140919,20117008.9673112,100,5,5,0,0.8,1
153884.863272423,8797.44315632323,8907586.00936592,100,5,5,0,0.8,1
126836.097643785,8407.33666415842,8450161.19851782,100,5,5,0,0.8,1
132039.534384278,8947.00221057417,8893378.31920994,100,5,5,0,0.8,1
267969.991685575,14697.7801717641,29664410.3361631,100,5,5,0,0.8,1
222670.997221414,11979.1994972309,20361515.8192204,100,5,5,0,0.8,1
226826.244445998,12729.0467444684,20149001.4120555,100,5,5,0,0.8,1
171315.210071961,9978.07486285897,13197255.6050444,100,5,5,0,0.8,1
103013.31255345,7224.26663251223,6660943.46057035,100,5,5,0,0.8,1
118645.812183623,8271.92271358383,9877732.90064502,100,5,5,0,0.8,1
126681.744410467,8458.20344155641,8723413.72484854,100,5,5,0,0.8,1
163639.108047913,10232.5978315669,11713610.4243765,100,5,5,0,0.8,1
115176.847262899,8160.80532985725,8398975.6882848,100,5,5,0,0.8,1
91863.2971419099,7224.41170329671,6789929.94322815,100,5,5,0,0.8,1
73605.0608544468,6352.17210511403,4458380.1716695,100,5,5,0,0.8,1
196025.184469097,10874.770098683,15190869.2969747,100,5,5,0,0.8,1
136916.940737835,9053.37051031397,9408420.56772512,100,5,5,0,0.8,1
189868.495761783,10679.5498267712,14020557.5701445,100,5,5,0,0.8,1
215773.574411343,12094.5523002401,17975444.083905,100,5,5,0,0.8,1
141090.527435747,8818.04528352971,9132087.6759354,100,5,5,0,0.8,1
178034.664989082,11370.5026004691,17065805.7302106,100,5,5,0,0.8,1
106188.631645639,7302.75227325704,5808636.47744646,100,5,5,0,0.8,1
136857.122034996,8778.51952225827,12606479.9197814,100,5,5,0,0.8,1
201270.108080501,11699.2071481535,24462306.9245161,100,5,5,0,0.8,1
146847.971181781,9150.64617523896,10458705.982622,100,5,5,0,0.8,1
133476.655850278,8593.64973459121,9118501.53013941,100,5,5,0,0.8,1
165219.036263485,10242.4686262213,12208073.5111711,100,5,5,0,0.8,1
163970.795967929,10566.3787891088,13168641.1713541,100,5,5,0,0.8,1
175207.33612066,10103.1315354049,13655483.089411,100,5,5,0,0.8,1
120015.703931242,8010.29073194578,7101025.86296791,100,5,5,0,0.8,1
209487.474375049,12256.8202056267,17067666.9289202,100,5,5,0,0.8,1
145822.486542355,8130.75195209036,10030199.2483055,100,5,5,0,0.8,1
133183.499317376,9128.0298552653,11238800.3081293,100,5,5,0,0.8,1
138737.00793122,9574.87463863103,12641457.5642775,100,5,5,0,0.8,1
200033.594631793,12878.638343824,18261137.4571882,100,5,5,0,0.8,1
186921.504480595,10974.3156548148,15428157.5897035,100,5,5,0,0.8,1
120474.367501948,8383.01835522862,7518202.54366877,100,5,5,0,0.8,1
167340.503196222,10745.4547258852,12498817.3057128,100,5,5,0,0.8,1
152361.538734246,10170.1713417844,11510392.5866936,100,5,5,0,0.8,1
212994.522670694,12384.5355288871,25789841.1729489,100,5,5,0,0.8,1
101758.401407166,7431.17332579246,6924206.24164873,100,5,5,0,0.8,1
165159.843314322,10618.2252067589,12329015.5718914,100,5,5,0,0.8,1
262127.127666573,14761.3594749474,29513210.7120284,100,5,5,0,0.8,1
94913.6745614395,6483.70785324218,5548941.97895499,100,5,5,0,0.8,1
165569.261832503,10372.4353809013,13779586.786332,100,5,5,0,0.8,1
176015.411803856,10655.0073534576,15095438.0175603,100,5,5,0,0.8,1
225453.373104518,12941.8355753731,20582803.0074969,100,5,5,0,0.8,1
72126.8797337709,5803.80974359738,5091004.29123745,100,5,5,0,0.8,1
105392.510622796,8004.11601855469,6715631.69389069,100,5,5,0,0.8,1
135648.103365086,9137.99239827152,9679892.11009223,100,5,5,0,0.8,1
