"C_XY","E_C_XY","Var_C_XY","n","p1","p2","r1","r2","r12","semidef_pos"
37693.6491552389,3735.8807140628,1218288.33893294,100,5,5,0,0,0.5,0
36309.6113218173,3142.44931697768,952367.481840839,100,5,5,0,0,0.5,0
19455.1032599958,2620.1310384937,594524.172919969,100,5,5,0,0,0.5,0
27958.7704937646,3044.69829839702,826752.301402772,100,5,5,0,0,0.5,0
47731.3848332626,4016.15179637102,1544449.8558417,100,5,5,0,0,0.5,0
28262.2895006931,3452.23141796015,1015745.34368449,100,5,5,0,0,0.5,0
36125.0069469656,3259.52131748814,969138.287398121,100,5,5,0,0,0.5,0
23411.7191369126,2808.43781632838,664102.028292824,100,5,5,0,0,0.5,0
34122.2638822204,3434.12814269585,1040090.40269625,100,5,5,0,0,0.5,0
38148.5554040461,3535.36964671936,1145780.03910946,100,5,5,0,0,0.5,0
30001.6756459126,3089.07614545823,837572.386569709,100,5,5,0,0,0.5,0
26731.7964448392,2959.6549570176,751655.264853201,100,5,5,0,0,0.5,0
33656.334799786,3427.6876301238,1051181.94897834,100,5,5,0,0,0.5,0
27404.0361297911,2858.86718156389,736831.250119035,100,5,5,0,0,0.5,0
27760.3542346895,3132.04126620468,858316.932325196,100,5,5,0,0,0.5,0
35191.7481693502,3297.35876165251,985981.97295552,100,5,5,0,0,0.5,0
40883.2935929634,3358.04681115324,1086931.40340649,100,5,5,0,0,0.5,0
46309.8422746916,3597.01585275075,1288515.54500477,100,5,5,0,0,0.5,0
47944.5414292747,3586.38064039216,1338075.98797732,100,5,5,0,0,0.5,0
25446.6157414971,3459.83254249978,983136.477162047,100,5,5,0,0,0.5,0
38373.4868626432,3595.70032214902,1179139.02896227,100,5,5,0,0,0.5,0
40109.5397944823,3574.2383384625,1216229.44281438,100,5,5,0,0,0.5,0
35615.2464019095,3392.00996253795,1097414.07232754,100,5,5,0,0,0.5,0
18562.1391661785,2624.96461667506,578540.520511541,100,5,5,0,0,0.5,0
